Random-Continuous.parameter, Random-Continuous.points, Random-Discrete.parameter, Random-Discrete.points
5, 24.25, 8, 10.00
5, 19.25, 8, 14.00
5, 19.50, 8, 12.00
5, 20.75, 8, 12.50
5, 19.50, 8, 12.00
5, 20.75, 8, 12.50
5, 21.75, 8, 12.00
5, 20.25, 8, 12.00
5, 22.25, 8, 11.00
5, 22.75, 8, 10.00
5, 20.00, 8, 12.50
5, 17.50, 8, 13.00
5, 21.50, 8, 12.50
5, 21.00, 8, 12.00
5, 19.75, 8, 13.00
5, 21.50, 8, 11.00
5, 23.25, 8, 10.50
5, 22.50, 8, 10.50
5, 24.25, 8, 10.00
5, 20.50, 8, 13.00
5, 22.50, 8, 10.50
5, 21.00, 8, 10.50
5, 20.50, 8, 11.50
5, 21.25, 8, 11.50
5, 20.00, 8, 14.00
5, 22.00, 8, 13.00
5, 21.00, 8, 12.00
5, 22.00, 8, 11.50
5, 21.25, 8, 11.50
5, 20.00, 8, 12.50
5, 18.00, 8, 15.00
5, 17.75, 8, 14.00
5, 24.50, 8, 9.50
5, 20.00, 8, 12.50
5, 21.25, 8, 13.00
5, 18.00, 8, 15.00
5, 21.25, 8, 11.50
5, 22.25, 8, 9.50
5, 21.75, 8, 10.50
5, 21.50, 8, 12.50
5, 23.00, 8, 11.00
5, 17.50, 8, 14.50
5, 22.25, 8, 11.00
5, 22.25, 8, 11.00
5, 21.25, 8, 13.00
5, 23.50, 8, 10.00
5, 20.25, 8, 13.50
6, 22.70, 8, 11.60
6, 22.30, 8, 10.90
6, 21.00, 8, 12.00
6, 20.30, 8, 11.90
6, 19.40, 8, 13.70
6, 20.00, 8, 12.50
6, 22.30, 8, 10.90
6, 19.00, 8, 13.00
6, 19.40, 8, 13.70
6, 19.70, 8, 13.10
6, 21.70, 8, 12.10
6, 22.60, 8, 10.30
6, 22.40, 8, 12.20
6, 21.70, 8, 12.10
6, 20.90, 8, 10.70
6, 21.40, 8, 12.70
6, 19.70, 8, 13.10
6, 21.90, 8, 10.20
6, 19.40, 8, 13.70
6, 22.00, 8, 11.50
6, 18.40, 8, 14.20
6, 23.10, 8, 12.30
6, 23.30, 8, 10.40
6, 23.60, 8, 9.80
6, 18.70, 8, 13.60
6, 21.30, 8, 11.40
6, 23.70, 8, 11.10
6, 22.90, 8, 9.70
6, 21.70, 8, 12.10
6, 21.70, 8, 12.10
6, 21.00, 8, 12.00
6, 22.60, 8, 10.30
6, 19.30, 8, 12.40
6, 20.70, 8, 12.60
6, 21.40, 8, 12.70
6, 21.70, 8, 12.10
6, 21.60, 8, 10.80
6, 21.00, 8, 12.00
6, 18.70, 8, 13.60
6, 20.00, 8, 12.50
6, 17.70, 8, 14.10
6, 18.40, 8, 14.20
6, 22.10, 8, 12.80
6, 21.00, 8, 12.00
6, 19.00, 8, 13.00
6, 22.10, 8, 12.80
6, 21.70, 8, 12.10
6, 20.20, 8, 10.60
6, 18.50, 8, 15.50
6, 22.00, 8, 11.50
6, 19.40, 8, 13.70
6, 20.40, 8, 13.20
6, 20.30, 8, 11.90
6, 19.10, 8, 14.30
6, 24.70, 8, 10.60
6, 20.00, 8, 12.50
6, 20.70, 8, 12.60
6, 23.00, 8, 11.00
6, 20.30, 8, 11.90
6, 21.30, 8, 11.40
6, 21.40, 8, 12.70
6, 17.20, 8, 16.60
6, 24.60, 8, 9.30
6, 21.30, 8, 11.40
6, 18.70, 8, 13.60
6, 21.20, 8, 10.10
6, 24.60, 8, 9.30
6, 19.50, 8, 15.00
6, 19.70, 8, 13.10
6, 20.10, 8, 13.80
6, 20.80, 8, 13.90
6, 22.90, 8, 9.70
6, 23.30, 8, 10.40
6, 22.60, 8, 10.30
6, 21.10, 8, 13.30
6, 25.00, 8, 10.00
6, 24.10, 8, 7.30
6, 22.70, 8, 11.60
6, 22.00, 8, 11.50
6, 21.60, 8, 10.80
6, 22.60, 8, 10.30
6, 24.30, 8, 9.90
6, 23.90, 8, 9.20
6, 21.10, 8, 13.30
6, 19.40, 8, 13.70
6, 19.70, 8, 13.10
6, 23.30, 8, 10.40
6, 21.00, 8, 12.00
6, 22.70, 8, 11.60
6, 19.60, 8, 11.80
6, 20.00, 8, 12.50
6, 22.10, 8, 12.80
6, 21.10, 8, 13.30
6, 18.00, 8, 13.50
6, 22.00, 8, 11.50
6, 20.10, 8, 13.80
6, 24.90, 8, 8.70
6, 22.30, 8, 10.90
6, 19.70, 8, 13.10
6, 20.00, 8, 12.50
7, 25.00, 8, 10.00
7, 20.65, 8, 12.70
7, 20.65, 8, 12.70
7, 22.35, 8, 10.80
7, 22.35, 8, 10.80
7, 17.30, 8, 14.90
7, 20.95, 8, 13.60
7, 17.65, 8, 14.20
7, 23.00, 8, 11.00
7, 19.35, 8, 12.30
7, 21.70, 8, 10.60
7, 21.95, 8, 13.10
7, 16.95, 8, 15.60
7, 23.65, 8, 11.20
7, 24.70, 8, 9.10
7, 21.70, 8, 10.60
7, 23.75, 8, 8.00
7, 22.35, 8, 10.80
7, 19.95, 8, 14.10
7, 14.95, 8, 16.60
7, 22.30, 8, 12.40
7, 22.00, 8, 11.50
7, 20.00, 8, 12.50
7, 21.00, 8, 12.00
7, 22.35, 8, 10.80
7, 18.25, 8, 16.00
7, 19.25, 8, 15.50
7, 19.35, 8, 12.30
7, 15.30, 8, 15.90
7, 25.10, 8, 6.80
7, 22.65, 8, 11.70
7, 22.70, 8, 10.10
7, 24.35, 8, 9.80
7, 21.00, 8, 12.00
7, 23.05, 8, 9.40
7, 21.65, 8, 12.20
7, 22.65, 8, 11.70
7, 20.70, 8, 11.10
7, 23.05, 8, 9.40
7, 19.65, 8, 13.20
7, 22.00, 8, 11.50
7, 19.70, 8, 11.60
7, 22.65, 8, 11.70
7, 16.30, 8, 15.40
7, 19.00, 8, 13.00
7, 21.35, 8, 11.30
7, 19.65, 8, 13.20
7, 19.65, 8, 13.20
7, 22.30, 8, 12.40
7, 16.65, 8, 14.70
7, 20.65, 8, 12.70
7, 21.35, 8, 11.30
7, 18.90, 8, 16.20
7, 24.70, 8, 9.10
7, 19.35, 8, 12.30
7, 23.35, 8, 10.30
7, 23.70, 8, 9.60
7, 19.35, 8, 12.30
7, 22.35, 8, 10.80
7, 21.00, 8, 12.00
7, 24.65, 8, 10.70
7, 19.30, 8, 13.90
7, 19.40, 8, 10.70
7, 21.00, 8, 12.00
7, 20.70, 8, 11.10
7, 21.05, 8, 10.40
7, 20.05, 8, 10.90
7, 19.00, 8, 13.00
7, 24.05, 8, 8.90
7, 23.40, 8, 8.70
7, 19.30, 8, 13.90
7, 19.70, 8, 11.60
7, 18.00, 8, 13.50
7, 18.70, 8, 12.10
7, 22.35, 8, 10.80
7, 21.70, 8, 10.60
7, 19.35, 8, 12.30
7, 16.90, 8, 17.20
7, 20.00, 8, 12.50
7, 19.70, 8, 11.60
7, 25.35, 8, 9.30
7, 20.65, 8, 12.70
7, 22.70, 8, 10.10
7, 20.00, 8, 12.50
7, 15.95, 8, 16.10
7, 16.65, 8, 14.70
7, 20.65, 8, 12.70
7, 25.70, 8, 8.60
7, 23.65, 8, 11.20
7, 19.35, 8, 12.30
7, 22.65, 8, 11.70
7, 17.95, 8, 15.10
7, 23.00, 8, 11.00
7, 19.35, 8, 12.30
7, 23.65, 8, 11.20
7, 24.70, 8, 9.10
7, 23.05, 8, 9.40
7, 22.70, 8, 10.10
7, 23.70, 8, 9.60
7, 21.00, 8, 12.00
8, 19.00, 8, 13.00
8, 20.80, 8, 10.90
8, 22.00, 8, 11.50
8, 22.60, 8, 11.80
8, 21.60, 8, 12.30
8, 22.00, 8, 11.50
8, 18.60, 8, 13.80
8, 20.40, 8, 11.70
8, 22.40, 8, 10.70
8, 20.60, 8, 9.80
8, 24.40, 8, 9.70
8, 22.60, 8, 11.80
8, 21.60, 8, 12.30
8, 23.20, 8, 9.10
8, 19.80, 8, 11.40
8, 20.80, 8, 13.90
8, 21.40, 8, 11.20
8, 16.40, 8, 13.70
8, 24.00, 8, 10.50
8, 22.60, 8, 11.80
8, 19.40, 8, 15.20
8, 19.40, 8, 12.20
8, 16.80, 8, 15.90
8, 22.80, 8, 9.90
8, 22.00, 8, 8.50
8, 23.20, 8, 12.10
8, 24.20, 8, 8.60
8, 20.00, 8, 12.50
8, 23.40, 8, 10.20
8, 22.40, 8, 10.70
8, 19.00, 8, 13.00
8, 23.40, 8, 10.20
8, 17.00, 8, 17.00
8, 22.60, 8, 11.80
8, 21.60, 8, 12.30
8, 25.60, 8, 7.30
8, 18.00, 8, 16.50
8, 23.80, 8, 9.40
8, 22.00, 8, 11.50
8, 19.60, 8, 13.30
8, 20.60, 8, 12.80
8, 23.60, 8, 11.30
8, 19.20, 8, 14.10
8, 22.00, 8, 11.50
8, 18.40, 8, 12.70
8, 20.60, 8, 12.80
8, 20.80, 8, 13.90
8, 16.20, 8, 18.60
8, 20.40, 8, 11.70
8, 19.00, 8, 13.00
8, 23.40, 8, 10.20
8, 20.00, 8, 12.50
8, 22.40, 8, 10.70
8, 19.60, 8, 13.30
8, 20.60, 8, 12.80
8, 20.60, 8, 12.80
8, 20.80, 8, 10.90
8, 22.00, 8, 11.50
8, 19.20, 8, 14.10
8, 24.40, 8, 9.70
8, 20.60, 8, 12.80
8, 19.20, 8, 14.10
8, 23.00, 8, 11.00
8, 21.40, 8, 11.20
8, 22.00, 8, 8.50
8, 22.80, 8, 9.90
8, 21.20, 8, 13.10
8, 20.00, 8, 12.50
8, 20.80, 8, 10.90
8, 18.80, 8, 11.90
8, 19.20, 8, 11.10
8, 22.80, 8, 9.90
8, 21.00, 8, 12.00
8, 17.80, 8, 12.40
8, 18.60, 8, 13.80
8, 19.60, 8, 13.30
8, 24.40, 8, 6.70
8, 21.00, 8, 12.00
8, 21.20, 8, 13.10
8, 20.60, 8, 12.80
8, 21.60, 8, 12.30
8, 20.40, 8, 14.70
8, 22.40, 8, 10.70
8, 24.40, 8, 9.70
8, 19.80, 8, 11.40
8, 19.80, 8, 14.40
8, 25.00, 8, 10.00
8, 19.40, 8, 12.20
8, 19.40, 8, 12.20
8, 22.80, 8, 9.90
8, 20.00, 8, 12.50
8, 21.60, 8, 12.30
8, 18.40, 8, 12.70
8, 21.60, 8, 12.30
8, 19.40, 8, 12.20
8, 20.40, 8, 14.70
8, 19.60, 8, 13.30
8, 17.60, 8, 14.30
8, 19.20, 8, 14.10
8, 20.00, 8, 12.50
9, 17.55, 8, 14.40
9, 22.55, 8, 11.90
9, 18.65, 8, 15.20
9, 21.90, 8, 10.20
9, 20.45, 8, 11.60
9, 22.25, 8, 8.00
9, 21.55, 8, 12.40
9, 21.10, 8, 13.30
9, 21.45, 8, 11.10
9, 18.90, 8, 11.70
9, 20.00, 8, 12.50
9, 23.25, 8, 7.50
9, 17.20, 8, 16.60
9, 20.80, 8, 9.40
9, 19.00, 8, 13.00
9, 21.00, 8, 12.00
9, 21.45, 8, 11.10
9, 22.10, 8, 12.80
9, 20.90, 8, 10.70
9, 19.65, 8, 14.70
9, 20.55, 8, 12.90
9, 18.45, 8, 12.60
9, 22.00, 8, 11.50
9, 21.45, 8, 11.10
9, 24.45, 8, 9.60
9, 23.00, 8, 11.00
9, 22.55, 8, 11.90
9, 19.90, 8, 11.20
9, 19.00, 8, 13.00
9, 15.00, 8, 15.00
9, 20.90, 8, 10.70
9, 23.35, 8, 8.80
9, 20.65, 8, 14.20
9, 20.10, 8, 13.80
9, 23.80, 8, 7.90
9, 20.65, 8, 14.20
9, 21.55, 8, 12.40
9, 18.55, 8, 13.90
9, 22.55, 8, 11.90
9, 21.90, 8, 10.20
9, 22.00, 8, 11.50
9, 18.65, 8, 15.20
9, 19.55, 8, 13.40
9, 20.45, 8, 11.60
9, 20.55, 8, 12.90
9, 22.45, 8, 10.60
9, 19.65, 8, 14.70
9, 20.65, 8, 14.20
9, 20.00, 8, 12.50
9, 21.45, 8, 11.10
9, 18.00, 8, 13.50
9, 22.00, 8, 11.50
9, 19.55, 8, 13.40
9, 20.00, 8, 12.50
9, 18.10, 8, 14.80
9, 19.10, 8, 14.30
9, 20.45, 8, 11.60
9, 18.75, 8, 16.50
9, 19.00, 8, 13.00
9, 24.00, 8, 10.50
9, 19.10, 8, 14.30
9, 16.65, 8, 16.20
9, 19.10, 8, 14.30
9, 20.00, 8, 12.50
9, 17.55, 8, 14.40
9, 24.90, 8, 8.70
9, 21.10, 8, 13.30
9, 20.35, 8, 10.30
9, 23.35, 8, 8.80
9, 24.45, 8, 9.60
9, 23.80, 8, 7.90
9, 20.55, 8, 12.90
9, 19.90, 8, 11.20
9, 18.65, 8, 15.20
9, 19.10, 8, 14.30
9, 16.45, 8, 13.60
9, 17.10, 8, 15.30
9, 20.65, 8, 14.20
9, 23.35, 8, 8.80
9, 18.90, 8, 11.70
9, 23.90, 8, 9.20
9, 19.00, 8, 13.00
9, 19.55, 8, 13.40
9, 23.00, 8, 11.00
9, 22.90, 8, 9.70
9, 19.45, 8, 12.10
9, 21.45, 8, 11.10
9, 20.10, 8, 13.80
9, 23.45, 8, 10.10
9, 21.55, 8, 12.40
9, 18.90, 8, 11.70
9, 21.45, 8, 11.10
9, 20.55, 8, 12.90
9, 20.00, 8, 12.50
9, 23.90, 8, 9.20
9, 19.55, 8, 13.40
9, 18.55, 8, 13.90
9, 25.80, 8, 6.90
9, 22.80, 8, 8.40
9, 19.55, 8, 13.40
10, 20.00, 8, 12.50
10, 19.50, 8, 13.50
10, 20.50, 8, 13.00
10, 23.50, 8, 8.50
10, 24.00, 8, 9.00
10, 22.50, 8, 10.50
10, 22.50, 8, 9.00
10, 21.50, 8, 12.50
10, 24.00, 8, 7.50
10, 20.50, 8, 14.50
10, 21.50, 8, 14.00
10, 19.00, 8, 13.00
10, 17.00, 8, 12.50
10, 24.00, 8, 10.50
10, 20.50, 8, 13.00
10, 23.50, 8, 8.50
10, 22.00, 8, 13.00
10, 22.00, 8, 10.00
10, 23.00, 8, 11.00
10, 22.50, 8, 9.00
10, 22.50, 8, 10.50
10, 19.50, 8, 13.50
10, 22.00, 8, 13.00
10, 23.00, 8, 8.00
10, 25.50, 8, 9.00
10, 20.50, 8, 10.00
10, 19.00, 8, 14.50
10, 20.50, 8, 10.00
10, 24.00, 8, 10.50
10, 20.50, 8, 13.00
10, 23.00, 8, 9.50
10, 19.50, 8, 15.00
10, 18.00, 8, 15.00
10, 21.50, 8, 12.50
10, 22.50, 8, 13.50
10, 22.00, 8, 13.00
10, 21.00, 8, 13.50
10, 24.50, 8, 8.00
10, 24.50, 8, 9.50
10, 23.50, 8, 10.00
10, 18.50, 8, 12.50
10, 19.00, 8, 13.00
10, 21.00, 8, 13.50
10, 20.00, 8, 11.00
10, 17.50, 8, 14.50
10, 19.00, 8, 17.50
10, 19.00, 8, 14.50
10, 20.00, 8, 12.50
10, 21.50, 8, 12.50
10, 22.50, 8, 10.50
10, 17.00, 8, 15.50
10, 20.00, 8, 12.50
10, 21.50, 8, 12.50
10, 21.50, 8, 14.00
10, 20.50, 8, 17.50
10, 21.50, 8, 11.00
10, 22.50, 8, 10.50
10, 22.50, 8, 13.50
10, 15.50, 8, 17.00
10, 21.50, 8, 8.00
10, 21.00, 8, 12.00
10, 23.00, 8, 11.00
10, 17.50, 8, 14.50
10, 23.50, 8, 8.50
10, 19.50, 8, 13.50
10, 21.50, 8, 12.50
10, 22.00, 8, 10.00
10, 20.00, 8, 14.00
10, 21.50, 8, 14.00
10, 20.50, 8, 10.00
10, 25.00, 8, 8.50
10, 22.50, 8, 12.00
10, 22.50, 8, 12.00
10, 21.00, 8, 10.50
10, 23.00, 8, 11.00
10, 22.50, 8, 10.50
10, 21.50, 8, 15.50
10, 20.50, 8, 14.50
10, 24.00, 8, 10.50
10, 24.50, 8, 8.00
10, 21.50, 8, 8.00
10, 22.50, 8, 9.00
10, 23.00, 8, 9.50
10, 20.50, 8, 16.00
10, 22.00, 8, 11.50
10, 23.50, 8, 11.50
10, 22.50, 8, 10.50
10, 22.50, 8, 12.00
10, 22.50, 8, 13.50
10, 20.50, 8, 13.00
10, 22.00, 8, 13.00
10, 24.00, 8, 7.50
10, 22.50, 8, 9.00
10, 20.50, 8, 11.50
10, 21.00, 8, 12.00
10, 21.00, 8, 12.00
10, 22.50, 8, 12.00
10, 23.00, 8, 11.00
10, 22.00, 8, 10.00
10, 18.50, 8, 14.00
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 23.00, 9, 11.00
0, 25.00, 9, 10.00
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 23.00, 9, 11.00
0, 25.00, 9, 10.00
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 22.00, 9, 11.50
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 25.00, 9, 10.00
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 25.00, 9, 10.00
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 23.00, 9, 11.00
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 25.00, 9, 10.00
0, 20.00, 9, 12.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 21.00, 9, 12.00
0, 20.00, 9, 12.50
0, 23.00, 9, 11.00
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 20.00, 9, 12.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 25.00, 9, 10.00
0, 25.00, 9, 10.00
0, 25.00, 9, 10.00
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 22.00, 9, 11.50
0, 23.00, 9, 11.00
0, 20.00, 9, 12.50
0, 25.00, 9, 10.00
0, 21.00, 9, 12.00
0, 22.00, 9, 11.50
0, 25.00, 9, 10.00
0, 22.00, 9, 11.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 21.00, 9, 12.00
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 21.00, 9, 12.00
0, 24.00, 9, 10.50
0, 25.00, 9, 10.00
0, 24.00, 9, 10.50
0, 25.00, 9, 10.00
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 23.00, 9, 11.00
0, 24.00, 9, 10.50
0, 24.00, 9, 10.50
0, 25.00, 9, 10.00
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 23.00, 9, 11.00
0, 25.00, 9, 10.00
1, 21.85, 9, 11.80
1, 24.10, 9, 10.30
1, 24.15, 9, 10.20
1, 22.00, 9, 11.50
1, 21.05, 9, 11.90
1, 22.90, 9, 11.20
1, 25.15, 9, 9.70
1, 25.05, 9, 9.90
1, 23.90, 9, 10.70
1, 23.15, 9, 10.70
1, 21.85, 9, 11.80
1, 23.05, 9, 10.90
1, 24.15, 9, 10.20
1, 23.05, 9, 10.90
1, 23.10, 9, 10.80
1, 22.00, 9, 11.50
1, 25.20, 9, 9.60
1, 22.00, 9, 11.50
1, 20.10, 9, 12.30
1, 24.95, 9, 10.10
1, 21.90, 9, 11.70
1, 24.00, 9, 10.50
1, 22.95, 9, 11.10
1, 22.10, 9, 11.30
1, 21.10, 9, 11.80
1, 23.00, 9, 11.00
1, 23.80, 9, 10.90
1, 23.10, 9, 10.80
1, 23.00, 9, 11.00
1, 24.05, 9, 10.40
1, 20.95, 9, 12.10
1, 23.15, 9, 10.70
1, 22.85, 9, 11.30
1, 23.85, 9, 10.80
1, 21.05, 9, 11.90
1, 22.00, 9, 11.50
1, 20.90, 9, 12.20
1, 23.00, 9, 11.00
1, 24.95, 9, 10.10
1, 24.95, 9, 10.10
1, 22.00, 9, 11.50
1, 23.85, 9, 10.80
1, 22.00, 9, 11.50
1, 21.95, 9, 11.60
1, 23.00, 9, 11.00
1, 20.05, 9, 12.40
1, 23.85, 9, 10.80
1, 20.95, 9, 12.10
1, 23.10, 9, 10.80
1, 21.15, 9, 11.70
1, 21.85, 9, 11.80
1, 23.00, 9, 11.00
1, 24.95, 9, 10.10
1, 21.10, 9, 11.80
1, 23.90, 9, 10.70
1, 23.10, 9, 10.80
1, 22.95, 9, 11.10
1, 24.00, 9, 10.50
1, 21.95, 9, 11.60
1, 23.10, 9, 10.80
1, 20.90, 9, 12.20
1, 24.00, 9, 10.50
1, 23.10, 9, 10.80
1, 21.95, 9, 11.60
1, 23.15, 9, 10.70
1, 24.00, 9, 10.50
1, 22.95, 9, 11.10
1, 23.15, 9, 10.70
1, 23.10, 9, 10.80
1, 23.90, 9, 10.70
1, 21.70, 9, 12.10
1, 20.80, 9, 12.40
1, 23.70, 9, 11.10
1, 23.00, 9, 11.00
1, 22.95, 9, 11.10
1, 24.10, 9, 10.30
1, 24.00, 9, 10.50
1, 23.85, 9, 10.80
1, 22.95, 9, 11.10
1, 22.95, 9, 11.10
1, 24.90, 9, 10.20
1, 23.10, 9, 10.80
1, 23.00, 9, 11.00
1, 24.05, 9, 10.40
1, 21.95, 9, 11.60
1, 24.10, 9, 10.30
1, 24.95, 9, 10.10
1, 23.85, 9, 10.80
1, 22.85, 9, 11.30
1, 24.10, 9, 10.30
1, 21.95, 9, 11.60
1, 24.90, 9, 10.20
1, 24.20, 9, 10.10
1, 22.95, 9, 11.10
1, 25.00, 9, 10.00
1, 24.10, 9, 10.30
1, 23.00, 9, 11.00
1, 22.85, 9, 11.30
1, 23.00, 9, 11.00
1, 24.30, 9, 9.90
2, 20.80, 9, 12.40
2, 23.80, 9, 10.90
2, 17.50, 9, 14.50
2, 22.90, 9, 11.20
2, 24.20, 9, 10.10
2, 22.00, 9, 11.50
2, 21.80, 9, 11.90
2, 24.70, 9, 10.60
2, 22.00, 9, 11.50
2, 23.90, 9, 10.70
2, 23.40, 9, 11.70
2, 23.90, 9, 10.70
2, 24.40, 9, 9.70
2, 20.80, 9, 12.40
2, 24.00, 9, 10.50
2, 23.90, 9, 10.70
2, 22.50, 9, 10.50
2, 20.90, 9, 12.20
2, 23.70, 9, 11.10
2, 22.10, 9, 11.30
2, 24.30, 9, 9.90
2, 23.00, 9, 11.00
2, 20.20, 9, 12.10
2, 23.20, 9, 10.60
2, 20.90, 9, 12.20
2, 24.00, 9, 10.50
2, 22.30, 9, 10.90
2, 22.60, 9, 11.80
2, 23.30, 9, 10.40
2, 22.90, 9, 11.20
2, 23.30, 9, 10.40
2, 24.40, 9, 9.70
2, 23.90, 9, 10.70
2, 22.90, 9, 11.20
2, 22.10, 9, 11.30
2, 22.00, 9, 11.50
2, 25.20, 9, 9.60
2, 24.40, 9, 9.70
2, 22.90, 9, 11.20
2, 23.20, 9, 10.60
2, 23.80, 9, 10.90
2, 20.80, 9, 12.40
2, 23.20, 9, 10.60
2, 24.90, 9, 10.20
2, 22.10, 9, 11.30
2, 21.80, 9, 11.90
2, 24.70, 9, 10.60
2, 22.00, 9, 11.50
2, 23.10, 9, 10.80
2, 24.30, 9, 9.90
2, 21.30, 9, 11.40
2, 24.10, 9, 10.30
2, 24.20, 9, 10.10
2, 21.20, 9, 11.60
2, 22.00, 9, 11.50
2, 19.80, 9, 12.90
2, 23.00, 9, 11.00
2, 24.10, 9, 10.30
2, 20.90, 9, 12.20
2, 22.20, 9, 11.10
2, 24.90, 9, 10.20
2, 23.10, 9, 10.80
2, 22.90, 9, 11.20
2, 21.00, 9, 12.00
2, 23.30, 9, 10.40
2, 24.40, 9, 11.20
2, 19.40, 9, 12.20
2, 23.50, 9, 11.50
2, 23.10, 9, 10.80
2, 22.60, 9, 11.80
2, 23.70, 9, 11.10
2, 23.10, 9, 10.80
2, 24.00, 9, 10.50
2, 23.10, 9, 10.80
2, 23.90, 9, 10.70
2, 21.00, 9, 12.00
2, 22.90, 9, 11.20
2, 19.80, 9, 12.90
2, 23.80, 9, 10.90
2, 23.40, 9, 10.20
2, 23.20, 9, 10.60
2, 23.80, 9, 10.90
2, 23.80, 9, 10.90
2, 22.00, 9, 11.50
2, 24.20, 9, 10.10
2, 23.20, 9, 10.60
2, 21.70, 9, 12.10
2, 23.50, 9, 11.50
2, 22.90, 9, 11.20
2, 22.10, 9, 11.30
2, 23.90, 9, 10.70
2, 23.00, 9, 11.00
2, 23.40, 9, 10.20
2, 23.60, 9, 11.30
2, 23.00, 9, 11.00
2, 21.90, 9, 11.70
2, 24.40, 9, 9.70
2, 22.40, 9, 12.20
2, 24.90, 9, 10.20
2, 23.10, 9, 10.80
3, 17.85, 9, 13.80
3, 24.00, 9, 10.50
3, 23.70, 9, 11.10
3, 24.60, 9, 9.30
3, 23.00, 9, 11.00
3, 21.85, 9, 11.80
3, 23.15, 9, 10.70
3, 23.70, 9, 11.10
3, 22.85, 9, 11.30
3, 25.15, 9, 9.70
3, 21.85, 9, 11.80
3, 23.85, 9, 10.80
3, 22.15, 9, 11.20
3, 20.55, 9, 12.90
3, 20.85, 9, 12.30
3, 23.40, 9, 11.70
3, 24.00, 9, 10.50
3, 21.85, 9, 11.80
3, 19.70, 9, 13.10
3, 21.00, 9, 12.00
3, 22.70, 9, 11.60
3, 22.00, 9, 11.50
3, 22.15, 9, 11.20
3, 19.30, 9, 12.40
3, 23.85, 9, 10.80
3, 23.25, 9, 12.00
3, 24.00, 9, 10.50
3, 22.15, 9, 11.20
3, 22.15, 9, 11.20
3, 24.15, 9, 10.20
3, 23.85, 9, 10.80
3, 24.25, 9, 11.50
3, 22.85, 9, 11.30
3, 22.85, 9, 11.30
3, 22.30, 9, 10.90
3, 24.45, 9, 9.60
3, 22.30, 9, 10.90
3, 21.85, 9, 11.80
3, 22.85, 9, 11.30
3, 23.85, 9, 10.80
3, 21.85, 9, 11.80
3, 23.45, 9, 10.10
3, 23.15, 9, 10.70
3, 24.70, 9, 10.60
3, 24.70, 9, 10.60
3, 24.00, 9, 10.50
3, 24.00, 9, 10.50
3, 21.70, 9, 12.10
3, 23.75, 9, 9.50
3, 25.15, 9, 9.70
3, 21.15, 9, 11.70
3, 21.55, 9, 12.40
3, 22.70, 9, 11.60
3, 23.45, 9, 10.10
3, 23.45, 9, 10.10
3, 22.15, 9, 11.20
3, 25.15, 9, 9.70
3, 20.85, 9, 12.30
3, 22.85, 9, 11.30
3, 24.85, 9, 10.30
3, 23.15, 9, 10.70
3, 20.45, 9, 11.60
3, 24.15, 9, 10.20
3, 24.60, 9, 9.30
3, 25.15, 9, 9.70
3, 22.30, 9, 10.90
3, 23.45, 9, 10.10
3, 24.30, 9, 9.90
3, 21.15, 9, 11.70
3, 22.85, 9, 11.30
3, 24.30, 9, 9.90
3, 23.15, 9, 10.70
3, 22.70, 9, 11.60
3, 22.00, 9, 11.50
3, 23.70, 9, 11.10
3, 23.85, 9, 10.80
3, 23.00, 9, 11.00
3, 21.55, 9, 12.40
3, 24.30, 9, 9.90
3, 23.70, 9, 11.10
3, 19.15, 9, 12.70
3, 21.85, 9, 11.80
3, 22.15, 9, 11.20
